-77.07483	39.091622
-77.02861302	38.99216502
-76.99670404	38.999504
-77.15270199	39.08733201200005
-77.03784112	38.99508028
-77.26406596	39.17141499000007
-76.986386	39.04168798
-77.26184328	39.16714072900004
-77.03434096	38.99734301900003
-76.98630797	39.040457014000026
-77.00528099	38.983303
-77.10460202	39.02625799
-76.97631003	39.01565198700007
-77.04470896	39.09220001
-77.19519899	39.10603798900007
-77.02878997	38.99729599700004
-77.07716897	39.04219898
-77.19035601	39.13240498
-77.01249898	39.00387101
-77.1945506	39.11321884
-77.04999199	39.03921599
-77.04851502	39.05916999
-77.16378798	39.12361898900008
-77.20372699	39.12967898
-77.02861302	38.99216502
-77.192008	39.14961701
-77.192008	39.14961701
-77.193446	39.14288701
-77.41845903	39.14600701
-77.208014	39.16830602
-77.19205396	39.19261879
-77.16378798	39.12361898900008
-77.25262802	39.165736
-77.20508997	39.10878801
-77.267294	39.15890802
-77.22772002	39.14262499600005
-76.98056502	39.04946601000006
-77.18780196	39.14752799
-76.99670404	38.999504
-76.93432097	39.08007198400003
-77.20508997	39.10878801
-77.20535803	39.11524501
-77.16378798	39.12361898900008
-77.26184328	39.16714072900004
-77.25936204	39.168885
-76.94354299	39.083630982000045
-77.18536903	39.11182200500008
-76.99585303	39.03897698000003
-77.26406596	39.17141499000007
-77.26603898	39.16047602
-77.24623875	39.16619164
-77.12528302	39.05989598900004
-77.19035601	39.13240498
-77.16673799	39.12491898000008
-77.02864303	38.99056298
-77.104656	39.05837199
-77.25504603	39.20227401
-77.04055799	38.99916599900007
-77.26227804	39.17184113
-77.20508997	39.10878801
-77.15785501	39.04201601
-77.20502501	39.12129099900005
-76.93631503	39.07859799
-77.190857	39.14261799700006
-76.944609	39.08109202000003
-77.190857	39.14261799700006
-77.26839203	39.16169601
-76.942034	39.08235601100006
-77.07899597	39.088505981000026
-77.20150797	39.124498
-77.15270199	39.08733201200005
-77.19196399	39.14785601600005
-77.20228203	39.12823
-76.93219398	39.077022019000026
-77.09494699	39.06210399200006
-77.277332	39.17899801
-77.11912098	39.060066016000064
-77.02922197	39.03758902100003
-77.02922197	39.03758902100003
-76.94218202	39.08586999800008
-77.194726	39.15514098
-77.23752702	39.17727
-76.94354299	39.083630982000045
